trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
930,False,"{'a': 0.19235546496754866, 'e': 0.15538296246197392}",20,3,15.435121859977876,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
931,False,"{'a': 0.2769218556920619, 'e': 0.15507219653704996}",20,0,28.16061985322242,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
932,False,"{'a': 0.24959585230251727, 'e': 0.15476205214397584}",25,1,33.54741701483613,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.19934360499588985, 'e': 0.1544525280396879}",20,4,17.472754712075936,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.1545713385986047, 'e': 0.1541436229836085}",20,10,8.524223603543728,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
935,False,"{'a': 0.24300338925509476, 'e': 0.1538353357376413}",20,16,7.668461301452437,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.2258711485141886, 'e': 0.15352766506616602}",25,5,-11.863131280931903,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
937,False,"{'a': 0.1607621816887866, 'e': 0.15322060973603369}",25,13,2.9666640668075326,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
938,False,"{'a': 0.2310842347487716, 'e': 0.15291416851656162}",20,0,25.179849850471086,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
939,False,"{'a': 0.22038445310019975, 'e': 0.15260834017952848}",20,6,5.742758725946136,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
940,False,"{'a': 0.19889990932467033, 'e': 0.15230312349916944}",20,2,5.623944357124163,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
941,False,"{'a': 0.17392819332534543, 'e': 0.1519985172521711}",20,0,15.571565481619723,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
942,False,"{'a': 0.19581441225960472, 'e': 0.15169452021766675}",30,18,5.336094933156588,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
943,False,"{'a': 0.19993010073453923, 'e': 0.1513911311772314}",20,8,8.390178920342365,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
944,False,"{'a': 0.2295286912928333, 'e': 0.15108834891487694}",30,18,9.72620509237982,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
945,False,"{'a': 0.2608888781410675, 'e': 0.15078617221704718}",25,16,5.386177923435143,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
946,False,"{'a': 0.26328880655453, 'e': 0.1504845998726131}",25,0,40.862557044441374,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
947,False,"{'a': 0.2227090472583635, 'e': 0.15018363067286786}",20,4,14.65651500601977,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
948,False,"{'a': 0.23561220047471096, 'e': 0.1498832634115221}",20,16,5.12181705702527,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.2472567530684905, 'e': 0.14958349688469907}",25,0,7.030707499322015,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
950,False,"{'a': 0.19467313039504125, 'e': 0.14928432989092968}",20,14,-0.3275508946874819,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
951,False,"{'a': 0.16710647703324671, 'e': 0.14898576123114782}",20,1,9.752064170535993,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
952,False,"{'a': 0.2070693445202467, 'e': 0.1486877897086855}",20,12,13.56624308831502,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.2267952841806996, 'e': 0.14839041412926815}",25,12,18.696997965497612,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.21074357917143202, 'e': 0.1480936333010096}",30,21,16.531842353003594,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.1798404667113569, 'e': 0.1477974460344076}",25,4,35.45423340611506,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.1576167016482005, 'e': 0.14750185114233877}",25,17,15.2376390769718,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.20001341314439797, 'e': 0.14720684744005408}",20,3,30.006008640714196,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.18532479988089262, 'e': 0.14691243374517396}",30,20,7.606923222659528,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
959,False,"{'a': 0.24545523689803284, 'e': 0.1466186088776836}",30,9,29.24893186551474,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.15539060774079672, 'e': 0.14632537165992823}",20,8,18.900682580494912,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.1657002359341181, 'e': 0.14603272091660838}",25,8,-10.72074389285863,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
962,False,"{'a': 0.149295737487898, 'e': 0.14574065547477516}",20,12,17.231960399248937,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.16866634985327705, 'e': 0.1454491741638256}",20,14,10.349036404160202,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.26153497005656656, 'e': 0.14515827581549795}",25,5,32.78735541011421,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.21568053026683004, 'e': 0.14486795926386695}",25,0,38.53364090413507,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
966,False,"{'a': 0.19336101092865798, 'e': 0.1445782233453392}",25,2,34.990574782728736,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.22252003064287862, 'e': 0.14428906689864854}",20,8,22.283213250702577,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.14573088162304776, 'e': 0.14400048876485125}",30,0,43.30740021649254,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
969,False,"{'a': 0.23658642633238697, 'e': 0.14371248778732154}",20,0,13.69890713089521,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.18169347970953548, 'e': 0.14342506281174688}",20,6,-24.620554372796718,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
971,False,"{'a': 0.1636475922586082, 'e': 0.1431382126861234}",30,10,10.411132810570571,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
972,False,"{'a': 0.191404174902653, 'e': 0.14285193626075116}",20,8,24.15342345352971,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.22077709039808247, 'e': 0.14256623238822966}",25,19,8.086984940659262,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.2095790617932412, 'e': 0.1422810999234532}",20,8,20.53012977988023,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.24325541342955342, 'e': 0.1419965377236063}",20,1,-0.17388898573527056,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
976,False,"{'a': 0.23149664994845687, 'e': 0.14171254464815908}",20,14,11.009317730783375,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.2134196946068836, 'e': 0.14142911955886275}",25,13,20.9804136088223,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.17896302720623333, 'e': 0.14114626131974503}",20,0,18.585423250885135,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
979,False,"{'a': 0.22218836372013923, 'e': 0.14086396879710555}",20,7,10.592182383705596,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
980,False,"{'a': 0.14837798272227573, 'e': 0.14058224085951135}",25,8,17.273548184040685,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.23433331297605756, 'e': 0.14030107637779232}",30,0,-9.510656213091153,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
982,False,"{'a': 0.1558103413973525, 'e': 0.14002047422503675}",35,20,28.226818110573735,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.18020333333381863, 'e': 0.13974043327658667}",30,18,19.846401826469624,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.2200112316216037, 'e': 0.1394609524100335}",25,14,-9.841682320078908,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
985,False,"{'a': 0.2457932623556546, 'e': 0.13918203050521344}",20,15,12.655727927366431,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.1999963710822819, 'e': 0.13890366644420302}",20,12,13.466760244954393,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.23090795989117652, 'e': 0.13862585911131461}",25,1,13.392108653270162,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
988,False,"{'a': 0.25141703877082827, 'e': 0.138348607393092}",30,7,25.337270842786324,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
989,False,"{'a': 0.16059892506824444, 'e': 0.1380719101783058}",25,16,4.187553235800398,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
990,False,"{'a': 0.20001698289234282, 'e': 0.13779576635794918}",25,12,-20.32251447244924,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
991,False,"{'a': 0.229840984621934, 'e': 0.1375201748252333}",25,11,12.530137993438219,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
992,False,"{'a': 0.15594848468601086, 'e': 0.13724513447558281}",30,21,14.107307724021714,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.13972825247351994, 'e': 0.13697064420663166}",25,0,-20.814953031000538,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
994,False,"{'a': 0.14850073636821776, 'e': 0.1366967029182184}",20,0,-24.909315103720868,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
995,False,"{'a': 0.2216440089885804, 'e': 0.13642330951238196}",20,12,-46.65366748565882,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 1}",1
996,False,"{'a': 0.2378037175093463, 'e': 0.1361504628933572}",25,16,16.10904802252128,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.19561870604125448, 'e': 0.13587816196757047}",25,13,19.276873941313305,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.15543472028018532, 'e': 0.13560640564363532}",25,7,17.169893898616984,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
999,False,"{'a': 0.18576052151673594, 'e': 0.13533519283234804}",20,5,8.80949326634578,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1000,False,"{'a': 0.14591727945365368, 'e': 0.13506452244668335}",30,18,17.13118721011124,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.19641825748864328, 'e': 0.13479439340178997}",20,2,25.51030084555846,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.1941352371535609, 'e': 0.1345248046149864}",25,12,17.018724101910518,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.14632428723100652, 'e': 0.13425575500575643}",30,23,13.357133195985428,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.20175237359302017, 'e': 0.13398724349574492}",20,3,-25.236601389322132,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1005,False,"{'a': 0.14194379788698372, 'e': 0.13371926900875344}",20,8,15.045270014866666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.1998144606610711, 'e': 0.13345183047073594}",20,8,25.698350374379473,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.14217535294206493, 'e': 0.13318492680979446}",30,23,9.603701216871785,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.21604087068395095, 'e': 0.13291855695617488}",20,12,1.2974330856537097,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1009,False,"{'a': 0.18893568638207847, 'e': 0.13265271984226254}",35,7,32.056350434084216,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
1010,False,"{'a': 0.21270520792821487, 'e': 0.132387414402578}",25,7,-9.777989450174507,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1011,False,"{'a': 0.17737326612036078, 'e': 0.13212263957377285}",20,9,18.289156789106126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.18116278034765887, 'e': 0.13185839429462531}",25,9,26.8001549486555,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.17874032790712907, 'e': 0.13159467750603607}",20,0,-45.72587573170199,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1014,False,"{'a': 0.18925867242761024, 'e': 0.131331488151024}",20,10,5.592556669916061,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1015,False,"{'a': 0.15228068152186525, 'e': 0.13106882517472196}",20,0,32.766540881514736,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1016,False,"{'a': 0.17064803113490118, 'e': 0.13080668752437252}",20,7,-22.508909659702034,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1017,False,"{'a': 0.1469494120814729, 'e': 0.1305450741493238}",30,10,-27.108708317161803,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1018,False,"{'a': 0.23594769684401157, 'e': 0.13028398400102514}",20,0,21.227299348436432,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1019,False,"{'a': 0.23137451645207374, 'e': 0.1300234160330231}",25,7,23.57966805203263,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.13512816679281026, 'e': 0.12976336920095705}",30,24,10.11561737970388,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.1387664199952496, 'e': 0.12950384246255514}",25,0,-45.784389660554226,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
1022,False,"{'a': 0.18124324449456064, 'e': 0.12924483477763002}",25,1,21.81868091614358,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1023,False,"{'a': 0.23780463497775398, 'e': 0.12898634510807475}",25,7,-53.712971397410165,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
1024,False,"{'a': 0.15588766260298714, 'e': 0.1287283724178586}",25,17,16.169744613273988,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.20886905615188583, 'e': 0.12847091567302288}",20,3,-6.274837150515854,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1026,False,"{'a': 0.20553555872514845, 'e': 0.12821397384167682}",25,12,24.46317986098756,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.22642429264968944, 'e': 0.12795754589399347}",25,5,-56.19123034151522,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",1
1028,False,"{'a': 0.21855152376298947, 'e': 0.12770163080220548}",20,3,16.77456316454755,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1029,False,"{'a': 0.1740743133074163, 'e': 0.12744622754060106}",25,0,-32.24167416752051,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1030,False,"{'a': 0.18564892001207034, 'e': 0.12719133508551986}",25,10,-39.501095219049155,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
1031,False,"{'a': 0.20556989665652703, 'e': 0.12693695241534883}",20,15,8.25732777904023,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.15574899197577116, 'e': 0.12668307851051813}",20,0,9.154487634161645,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1033,False,"{'a': 0.1452591186338519, 'e': 0.1264297123534971}",25,11,9.03265159747596,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1034,False,"{'a': 0.235199531085195, 'e': 0.1261768529287901}",25,0,11.976225779535739,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
1035,False,"{'a': 0.16031904270214303, 'e': 0.12592449922293253}",20,9,16.343741549865683,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.19802519599591742, 'e': 0.12567265022448668}",30,2,4.937335964253853,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 0}",1
1037,False,"{'a': 0.18314734737148597, 'e': 0.1254213049240377}",20,0,34.058109821457535,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1038,False,"{'a': 0.15655377416797964, 'e': 0.12517046231418963}",20,2,21.223624152230695,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.22161387802284335, 'e': 0.12492012138956125}",25,11,4.516114631677874,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1040,False,"{'a': 0.183677395064246, 'e': 0.12467028114678214}",25,0,34.0553932019721,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1041,False,"{'a': 0.1418113194397825, 'e': 0.12442094058448858}",25,11,10.724083432954023,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1042,False,"{'a': 0.1427806195555575, 'e': 0.1241720987033196}",20,7,-0.8902540297600892,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1043,False,"{'a': 0.15338103467191344, 'e': 0.12392375450591296}",20,14,10.279634590400835,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.16628165609682224, 'e': 0.12367590699690113}",20,11,12.230422411033889,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.1804111464855046, 'e': 0.12342855518290734}",20,12,17.357535525650885,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.2042916313494261, 'e': 0.12318169807254152}",25,5,-45.89986814268277,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
1047,False,"{'a': 0.2274339700543475, 'e': 0.12293533467639643}",30,21,16.188644800889552,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.1331202592392787, 'e': 0.12268946400704364}",20,16,5.313478786624129,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.19977320498372253, 'e': 0.12244408507902955}",20,12,14.467843156998935,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.18285551111545684, 'e': 0.1221991969088715}",30,12,9.202974421232565,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1051,False,"{'a': 0.13670399204674652, 'e': 0.12195479851505375}",25,13,21.047039460826717,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.17053911321801318, 'e': 0.12171088891802365}",20,15,-32.324086697899524,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
1053,False,"{'a': 0.210591762193246, 'e': 0.1214674671401876}",30,20,7.078583115344859,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1054,False,"{'a': 0.19225543738047185, 'e': 0.12122453220590722}",25,6,23.787626198518105,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.13365809176868107, 'e': 0.1209820831414954}",25,6,-9.71781661272317,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1056,False,"{'a': 0.19676771391052217, 'e': 0.12074011897521242}",30,2,26.317432873100188,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
1057,False,"{'a': 0.13346234792923786, 'e': 0.12049863873726199}",20,0,19.45525839558297,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1058,False,"{'a': 0.18481650135050798, 'e': 0.12025764145978747}",20,15,9.764067452652187,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.18258079717285325, 'e': 0.1200171261768679}",20,7,0.1040208160943763,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1060,False,"{'a': 0.19966969040679422, 'e': 0.11977709192451416}",20,0,18.90062432909643,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1061,False,"{'a': 0.1731534856093028, 'e': 0.11953753774066514}",30,20,19.99187556218144,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.12105099398072458, 'e': 0.1192984626651838}",25,11,26.372575459803446,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.14688816142903371, 'e': 0.11905986573985344}",30,21,18.859769887339787,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.21082388849716965, 'e': 0.11882174600837374}",25,8,11.255192471618464,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1065,False,"{'a': 0.11990628599206406, 'e': 0.118584102516357}",25,5,25.35281120740966,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1066,False,"{'a': 0.17628104291401347, 'e': 0.11834693431132429}",20,10,18.032866319880764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.18957661644088658, 'e': 0.11811024044270164}",25,7,14.198495637389001,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1068,False,"{'a': 0.14903033937848015, 'e': 0.11787401996181623}",25,15,21.37627896821639,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.16572568581504105, 'e': 0.1176382719218926}",20,12,13.733849607034779,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.2102016812009208, 'e': 0.11740299537804882}",20,3,16.540653787432316,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1071,False,"{'a': 0.19633489712024138, 'e': 0.11716818938729273}",20,7,-5.040109038578509,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1072,False,"{'a': 0.16593390202792435, 'e': 0.11693385300851815}",25,10,1.973034073162951,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1073,False,"{'a': 0.13759763023688548, 'e': 0.11669998530250111}",35,11,30.995298615132995,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.1946281867859309, 'e': 0.1164665853318961}",20,11,14.944973879282719,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.15162257835732587, 'e': 0.11623365216123231}",25,11,25.953655647203252,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.13399890084047197, 'e': 0.11600118485690984}",20,16,6.2273119274919795,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.17548166873186002, 'e': 0.11576918248719602}",25,6,13.93905623898246,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1078,False,"{'a': 0.21317234008998331, 'e': 0.11553764412222163}",20,8,-5.396663292450788,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1079,False,"{'a': 0.18874769111976725, 'e': 0.11530656883397719}",25,14,17.252219348026195,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.1155047922370143, 'e': 0.11507595569630924}",20,9,19.484085305601628,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.20582705395699574, 'e': 0.11484580378491663}",20,15,-0.03160051091929672,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.16650043067916825, 'e': 0.1146161121773468}",20,15,12.539281052986723,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.21358542928867963, 'e': 0.1143868799529921}",20,9,8.500853228748845,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1084,False,"{'a': 0.15518502741445706, 'e': 0.11415810619308611}",20,4,16.21170349138473,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1085,False,"{'a': 0.12925784835362036, 'e': 0.11392978998069994}",20,0,-26.580321170157976,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1086,False,"{'a': 0.20433618368904094, 'e': 0.11370193040073855}",20,0,28.85085841143561,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1087,False,"{'a': 0.1550627060015224, 'e': 0.11347452653993707}",20,0,30.250546344582464,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1088,False,"{'a': 0.19325151734214224, 'e': 0.1132475774868572}",25,14,21.83182286740943,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.1600132897177346, 'e': 0.11302108233188347}",20,15,1.3620084877135168,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.16684002536110734, 'e': 0.11279504016721971}",25,14,-0.25668624151112174,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1091,False,"{'a': 0.14479428376025935, 'e': 0.11256945008688526}",20,6,22.98164857332173,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.13620355913777682, 'e': 0.1123443111867115}",30,11,31.443752843765846,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.17539009280662737, 'e': 0.11211962256433808}",20,5,23.065613774219305,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.15214046710269413, 'e': 0.1118953833192094}",20,8,-8.726699847430334,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1095,False,"{'a': 0.11507342220225601, 'e': 0.11167159255257098}",20,11,13.581915186908233,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.12615567817765258, 'e': 0.11144824936746583}",20,1,14.156411234371571,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1097,False,"{'a': 0.1144690623134718, 'e': 0.1112253528687309}",20,9,19.474422953121838,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.17410019539665358, 'e': 0.11100290216299344}",20,10,6.454913666736593,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1099,False,"{'a': 0.1960943426198249, 'e': 0.11078089635866745}",20,14,12.059534499079321,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.20184226167297287, 'e': 0.11055933456595012}",20,6,-36.512780543014685,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1101,False,"{'a': 0.18450137776840125, 'e': 0.11033821589681822}",20,8,9.00863574947653,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
